"id","prefecture","place_name","street","floods","mudslides","high_tides","earthquakes","tsunami","fire","burst_pipe","volcano","lat","long"
59098,"京都府城陽市","城陽市民体育館","京都府城陽市寺田奥山１",TRUE,TRUE,,TRUE,,TRUE,,,34.85548,135.80164
59099,"京都府城陽市","文化パルク城陽","京都府城陽市寺田今堀１",TRUE,TRUE,,TRUE,,,,,34.84917,135.77324
59100,"京都府城陽市","城陽市立鴻の巣保育園","京都府城陽市寺田東ノ口５１-５",TRUE,TRUE,,TRUE,,,,,34.85193,135.77718
59101,"京都府城陽市","城陽市立西城陽中学校","京都府城陽市寺田乾出北８２",TRUE,TRUE,,TRUE,,TRUE,,,34.85626,135.76557
59102,"京都府城陽市","城陽市立西部老人福祉センター","京都府城陽市寺田乾出北５５",,TRUE,,TRUE,,,,,34.85583,135.76886
59103,"京都府城陽市","城陽市立今池小学校","京都府城陽市寺田大畔１７７-１",TRUE,TRUE,,TRUE,,,,,34.8449,135.77159
59104,"京都府城陽市","城陽市立城陽中学校","京都府城陽市寺田北山田３５",TRUE,TRUE,,TRUE,,TRUE,,,34.85719,135.78362
59105,"京都府城陽市","城陽市立寺田南小学校","京都府城陽市寺田新池２３-１",TRUE,TRUE,,TRUE,,,,,34.84909,135.78194
59106,"京都府城陽市","鴻の巣会館","京都府城陽市寺田水度坂１３０",TRUE,TRUE,,,,,,,34.85303,135.78146
59107,"京都府城陽市","城陽市立久世小学校","京都府城陽市久世芝ヶ原１４３",TRUE,TRUE,,TRUE,,,,,34.86088,135.78033
59108,"京都府城陽市","城陽市立久世保育園","京都府城陽市久世芝ヶ原７４-１",TRUE,TRUE,,TRUE,,,,,34.86067,135.78106
59109,"京都府城陽市","城陽市立東部コミュニティセンター","京都府城陽市寺田正道１５２",TRUE,TRUE,,TRUE,,,,,34.85853,135.78041
59110,"京都府城陽市","城陽市立深谷小学校","京都府城陽市寺田深谷１１１-２",TRUE,TRUE,,TRUE,,,,,34.85835,135.78959
59111,"京都府城陽市","城陽市立東城陽中学校","京都府城陽市久世上大谷２４",TRUE,TRUE,,TRUE,,TRUE,,,34.86402,135.79469
59112,"京都府城陽市","城陽市立久津川小学校","京都府城陽市平川指月１",TRUE,TRUE,,TRUE,,,,,34.86408,135.77387
59113,"京都府城陽市","城陽市立久津川保育園","京都府城陽市平川大将軍２",TRUE,TRUE,,TRUE,,,,,34.866,135.77035
59114,"京都府城陽市","城陽市立古川小学校","京都府城陽市上津屋境端５７",TRUE,TRUE,,TRUE,,,,,34.8645,135.75959
59115,"京都府城陽市","城陽市立北城陽中学校","京都府城陽市平川長筬３３",TRUE,TRUE,,TRUE,,TRUE,,,34.86842,135.76392
59116,"京都府城陽市","城陽市立富野小学校","京都府城陽市富野堀口１",TRUE,TRUE,,TRUE,,,,,34.83874,135.7879
59117,"京都府城陽市","城陽市立寺田西小学校","京都府城陽市寺田西ノ口６５",TRUE,TRUE,,TRUE,,,,,34.85525,135.76547
59118,"京都府城陽市","城陽市立寺田小学校","京都府城陽市寺田北山田２",TRUE,TRUE,,TRUE,,,,,34.8563,135.78027
59119,"京都府城陽市","城陽市北部コミュニティセンター","京都府城陽市平川広田６７",TRUE,TRUE,,,,,,,34.86284,135.76299
59122,"京都府城陽市","城陽市立北部老人福祉センター","京都府城陽市平川大将軍２",TRUE,TRUE,,TRUE,,,,,34.86574,135.77084
59123,"京都府城陽市","城陽市立東部老人福祉センター","京都府城陽市久世芝ヶ原１３１",TRUE,TRUE,,TRUE,,,,,34.86102,135.78333
59124,"京都府城陽市","京都府立心身障害者福祉センター療護施設附属体育館","京都府城陽市中芦原６３-４",TRUE,TRUE,,TRUE,,,,,34.83235,135.81649
59125,"京都府城陽市","京都府立城陽高等学校","京都府城陽市寺田宮ノ平１",TRUE,TRUE,,TRUE,,TRUE,,,34.85284,135.78919
59126,"京都府城陽市","京都府立西城陽高等学校","京都府城陽市枇杷庄京縄手４６-１",TRUE,TRUE,,TRUE,,TRUE,,,34.84275,135.76624
59127,"京都府城陽市","城陽市立今池保育園","京都府城陽市富野高井４４-３",TRUE,TRUE,,TRUE,,,,,34.84415,135.77224
59128,"京都府城陽市","私立平川幼稚園","京都府城陽市平川大将軍７７-３",,TRUE,,,,,,,34.86513,135.77022
59129,"京都府城陽市","私立里の西保育園","京都府城陽市久世里ノ西６６-１",,TRUE,,TRUE,,,,,34.85946,135.76821
59130,"京都府城陽市","私立しいの木保育園","京都府城陽市寺田林ノ口１１-１１４",TRUE,TRUE,,TRUE,,,,,34.85543,135.78266
59131,"京都府城陽市","城陽市立男女共同参画支援センター","京都府城陽市寺田林ノ口１１-１１４",TRUE,TRUE,,TRUE,,,,,34.85539,135.7826
59132,"京都府城陽市","私立くぬぎ保育園","京都府城陽市寺田庭井３６",TRUE,TRUE,,TRUE,,,,,34.84705,135.77892
59133,"京都府城陽市","私立佐伯幼稚園","京都府城陽市寺田今橋６８",,TRUE,,TRUE,,,,,34.85148,135.76408
59134,"京都府城陽市","青少年野外活動総合センター","京都府城陽市寺田南中芝８０",TRUE,TRUE,,,,,,,34.84984,135.795
59135,"京都府城陽市","私立清心保育園","京都府城陽市富野荒見田４",,TRUE,,TRUE,,,,,34.8412,135.78337
59163,"京都府城陽市","城陽市立地域子育て支援センター","京都府城陽市寺田深谷１６",TRUE,TRUE,,TRUE,,,,,34.857422,135.789098
59164,"京都府向日市","物集女公民館","京都府向日市物集女町中条２６",TRUE,,,TRUE,,,TRUE,,34.96207067,135.6945331
59165,"京都府向日市","寺戸町連合自治会事務所","京都府向日市寺戸町北垣内３",TRUE,,,TRUE,,,TRUE,,34.9534187,135.700137
59166,"京都府向日市","森本公民館","京都府向日市森本町前田６-７",TRUE,,,TRUE,,,TRUE,,34.94700038,135.7090952
59167,"京都府向日市","鶏冠井公民館","京都府向日市鶏冠井町御屋敷２６",TRUE,,,TRUE,,,TRUE,,34.94398436,135.7065702
59168,"京都府向日市","上植野公民館","京都府向日市上植野町西小路１５",TRUE,,,TRUE,,,TRUE,,34.93623169,135.7038735
59169,"京都府向日市","向日市立向陽小学校","京都府向日市向日町南山３",TRUE,TRUE,,TRUE,,,TRUE,,34.94389925,135.699339
59170,"京都府向日市","向日市立第６向陽小学校","京都府向日市寺戸町大牧２４",TRUE,TRUE,,TRUE,,,TRUE,,34.95377454,135.6913114
59171,"京都府向日市","向日市立勝山中学校","京都府向日市鶏冠井町楓畑２４",TRUE,,,TRUE,,,TRUE,,34.94226795,135.701393
59172,"京都府向日市","向日市立西ノ岡中学校","京都府向日市物集女町吉田１",TRUE,,,TRUE,,,TRUE,,34.96692498,135.6983783
59174,"京都府向日市","向日市立第1保育所","京都府向日市向日町北山２１",TRUE,,,TRUE,,,TRUE,,34.9445457,135.699057
59175,"京都府向日市","向日市立第6保育所","京都府向日市上植野町地田５-３",TRUE,,,TRUE,,,TRUE,,34.9387475,135.71021
59176,"京都府向日市","向日市立老人福祉センター桜の径","京都府向日市上植野町南開６６-１",TRUE,,,TRUE,,,TRUE,,34.9411237,135.7044881
59177,"京都府向日市","向日市立老人福祉センター琴の橋","京都府向日市寺戸町三ノ坪２０",TRUE,,,TRUE,,,TRUE,,34.95951539,135.7011107
59178,"京都府向日市","向日市立保健センター","京都府向日市寺戸町東野辺３１",TRUE,,,TRUE,,,TRUE,,34.94737097,135.7043132
59180,"京都府長岡京市","開田保育所","京都府長岡京市神足３丁目２-２０",TRUE,TRUE,,TRUE,,,TRUE,,34.92284351,135.6963994
59181,"京都府長岡京市","神足保育所","京都府長岡京市東神足２丁目１７ー２",TRUE,TRUE,,TRUE,,,TRUE,,34.92128407,135.703359
59182,"京都府長岡京市","長岡京市立神足小学校","京都府長岡京市神足３丁目２ー１",TRUE,TRUE,,TRUE,,,TRUE,,34.92293092,135.697373
59183,"京都府長岡京市","長岡京市立長法寺小学校","京都府長岡京市長法寺川原谷３１",TRUE,TRUE,,TRUE,,,TRUE,,34.92886502,135.68285
59184,"京都府長岡京市","長岡京市立長岡第三小学校","京都府長岡京市今里４丁目５-１０",TRUE,TRUE,,TRUE,,,TRUE,,34.93742479,135.6889718
59185,"京都府長岡京市","長岡京市立長岡第四小学校","京都府長岡京市友岡１丁目２-４",TRUE,TRUE,,TRUE,,,TRUE,,34.91812838,135.6916046
59186,"京都府長岡京市","長岡京市立長岡第五小学校","京都府長岡京市下海印寺東山１",TRUE,TRUE,,TRUE,,,TRUE,,34.92137717,135.6819287
59187,"京都府長岡京市","長岡京市立長岡第六小学校","京都府長岡京市長岡２丁目３-１",TRUE,TRUE,,TRUE,,,TRUE,,34.92864208,135.6901512
59188,"京都府長岡京市","長岡京市立長岡第七小学校","京都府長岡京市今里北ノ町３５",TRUE,TRUE,,TRUE,,,TRUE,,34.93566356,135.6947248
59189,"京都府長岡京市","長岡京市立長岡第八小学校","京都府長岡京市勝竜寺２９-１",TRUE,TRUE,,TRUE,,,TRUE,,34.91471181,135.6996841
59190,"京都府長岡京市","長岡京市立長岡第九小学校","京都府長岡京市東神足２丁目１７-１",TRUE,TRUE,,TRUE,,,TRUE,,34.92063017,135.7028543
59191,"京都府長岡京市","長岡京市立長岡第十小学校","京都府長岡京市井ノ内玉ノ上２２",TRUE,TRUE,,TRUE,,,TRUE,,34.94382356,135.6892523
59192,"京都府長岡京市","長岡京市立長岡中学校","京都府長岡京市天神４丁目５-１",TRUE,TRUE,,TRUE,,,TRUE,,34.9279306,135.6872899
59193,"京都府長岡京市","長岡京市立長岡第二中学校","京都府長岡京市今里５丁目２０-１",TRUE,TRUE,,TRUE,,,TRUE,,34.93776506,135.6881138
59194,"京都府長岡京市","長岡京市立長岡第三中学校","京都府長岡京市勝竜寺２８-１",TRUE,TRUE,,TRUE,,,TRUE,,34.91557087,135.6986067
59195,"京都府長岡京市","長岡京市立長岡第四中学校","京都府長岡京市下海印寺西山田１-１",TRUE,TRUE,,TRUE,,,TRUE,,34.91760371,135.6793748
59196,"京都府長岡京市","京都府立乙訓高等学校","京都府長岡京市友岡１丁目１-１",TRUE,TRUE,,TRUE,,,TRUE,,34.91901344,135.6929846
59197,"京都府長岡京市","京都府立西乙訓高等学校","京都府長岡京市下海印寺西明寺４１",TRUE,TRUE,,TRUE,,,TRUE,,34.91318272,135.6790206
59198,"京都府長岡京市","京都西山短期大学","京都府長岡京市粟生西条２６",TRUE,TRUE,,TRUE,,,TRUE,,34.93791529,135.6764123
59199,"京都府長岡京市","滝ノ町保育所","京都府長岡京市滝ノ町２丁目２-２６",TRUE,TRUE,,TRUE,,,TRUE,,34.9423565,135.697392
59200,"京都府長岡京市","新田保育所","京都府長岡京市長岡１丁目４-１",TRUE,TRUE,,TRUE,,,TRUE,,34.927633,135.692917
59201,"京都府長岡京市","深田保育所","京都府長岡京市野添２丁目３-３",TRUE,TRUE,,TRUE,,,TRUE,,34.9338796,135.695101
59202,"京都府長岡京市","友岡保育園","京都府長岡京市友岡３丁目８-１８",TRUE,TRUE,,TRUE,,,TRUE,,34.914427,135.692114
59203,"京都府長岡京市","海印寺保育園","京都府長岡京市奥海印寺坂ノ尻２-５",TRUE,TRUE,,TRUE,,,TRUE,,34.9239247,135.68041
59204,"京都府長岡京市","今里保育園","京都府長岡京市今里北ノ町３５ー２",TRUE,TRUE,,TRUE,,,TRUE,,34.9352735,135.694773
59205,"京都府長岡京市","西山公園体育館","京都府長岡京市長法寺谷山１",TRUE,TRUE,,TRUE,,,TRUE,,34.9322344,135.677333
59207,"京都府長岡京市","立命館中学校・高等学校","京都府長岡京市調子１丁目１-１",TRUE,TRUE,,TRUE,,,TRUE,,34.91433934,135.6955658
59208,"京都府八幡市","八幡市立くすのき小学校","京都府八幡市男山金振９",TRUE,,,TRUE,,,TRUE,,34.85785491,135.6945863
59209,"京都府八幡市","八幡市立さくら小学校","京都府八幡市男山美桜１７",TRUE,,,TRUE,,,TRUE,,34.86525839,135.6992508
59210,"京都府八幡市","（旧）八幡市立八幡第四小学校","京都府八幡市男山松里１",TRUE,,,TRUE,,,TRUE,,34.85750898,135.6998236
59211,"京都府八幡市","（旧）八幡市立八幡第五小学校","京都府八幡市男山笹谷２",TRUE,,,TRUE,,,TRUE,,34.87020898,135.6938925
59212,"京都府八幡市","八幡市立橋本小学校","京都府八幡市橋本中之池尻１５-１",TRUE,,,TRUE,,,TRUE,,34.87348744,135.6864713
59213,"京都府八幡市","八幡市立南山小学校","京都府八幡市八幡南山７",TRUE,,,TRUE,,,TRUE,,34.85605177,135.7059704
59214,"京都府八幡市","八幡市立男山第二中学校","京都府八幡市男山石城３",TRUE,,,TRUE,,,TRUE,,34.86050635,135.6976819
59215,"京都府八幡市","八幡市立男山第三中学校","京都府八幡市男山笹谷３",TRUE,,,TRUE,,,TRUE,,34.86912643,135.6941969
59216,"京都府八幡市","八幡市立男山東中学校","京都府八幡市内里砂畠１-１",TRUE,,,TRUE,,,TRUE,,34.85239787,135.7199236
59217,"京都府八幡市","八幡市立男山公民館","京都府八幡市男山八望３-１",,TRUE,,,,,,,34.86290806,135.6985731
59218,"京都府八幡市","八幡市立橋本公民館","京都府八幡市橋本堂ケ原３６",,TRUE,,,,,,,34.87997806,135.6837916
59219,"京都府八幡市","八幡市立志水公民館","京都府八幡市八幡岸本３５-４",,TRUE,,,,,,,34.8702574,135.7029835
59220,"京都府八幡市","八幡市立山柴公民館","京都府八幡市八幡山柴４８、４９番合地",,TRUE,,,,,,,34.88194464,135.7030171
59221,"京都府八幡市","京都府立消防学校","京都府八幡市八幡樋ノ口１５-１５",,,,TRUE,,,,,34.88831133,135.7211105
59222,"京都府八幡市","八幡市立美濃山コミュニティセンター","京都府八幡市欽明台西７０",,TRUE,,,,,,,34.841401,135.713046
59223,"京都府八幡市","京都市立美豆小学校","京都府京都市伏見区淀美豆町１２４４",,,,TRUE,,,,,34.8967816,135.7132471
59241,"京都府京田辺市","京田辺市立松井ケ丘小学校","京都府京田辺市大住上西野１８-２",TRUE,TRUE,,TRUE,,TRUE,TRUE,,34.83656665,135.7349228
59242,"京都府京田辺市","京田辺市立大住小学校","京都府京田辺市大住池平８８",TRUE,,,TRUE,,TRUE,TRUE,,34.83781865,135.7418412
59243,"京都府京田辺市","京田辺市立桃園小学校","京都府京田辺市大住仲ノ谷１２-１",TRUE,TRUE,,TRUE,,TRUE,TRUE,,34.82549151,135.7455215
59244,"京都府京田辺市","京田辺市立薪小学校","京都府京田辺市薪堀切谷１",TRUE,TRUE,,TRUE,,TRUE,TRUE,,34.81962198,135.7539496
59245,"京都府京田辺市","京田辺市立田辺小学校","京都府京田辺市田辺鳥本１０２",TRUE,TRUE,,TRUE,,TRUE,TRUE,,34.81731571,135.7700499
59246,"京都府京田辺市","京田辺市立田辺東小学校","京都府京田辺市東西ノ口６０-２",,,,TRUE,,TRUE,,,34.82693804,135.7789116
59247,"京都府京田辺市","京田辺市立草内小学校","京都府京田辺市草内南垣内５３",,,,TRUE,,TRUE,,,34.81181118,135.7854607
59248,"京都府京田辺市","京田辺市立三山木小学校","京都府京田辺市宮津宮ノ下４-３",TRUE,TRUE,,TRUE,,TRUE,TRUE,,34.79415686,135.7846159
59249,"京都府京田辺市","京田辺市立普賢寺小学校","京都府京田辺市水取門田６-１",,,,TRUE,,TRUE,,,34.78240655,135.7521454
59250,"京都府京田辺市","京田辺市立大住中学校","京都府京田辺市大住池平２",TRUE,TRUE,,TRUE,,TRUE,TRUE,,34.83490037,135.7413112
59251,"京都府京田辺市","京田辺市立田辺中学校","京都府京田辺市興戸北鉾立２１",TRUE,,,TRUE,,TRUE,TRUE,,34.81283392,135.7702937
59252,"京都府京田辺市","京田辺市立培良中学校","京都府京田辺市東七反割３",,,,TRUE,,TRUE,,,34.82073633,135.7843635
59253,"京都府京田辺市","京都府立田辺高等学校","京都府京田辺市河原神谷２４",,,,TRUE,,TRUE,,,34.82069728,135.7775955
59254,"京都府京田辺市","同志社国際高等学校","京都府京田辺市多々羅都谷６０-１",TRUE,TRUE,,TRUE,,TRUE,TRUE,,34.80212704,135.773254
59255,"京都府京田辺市","同志社大学　デイヴィス記念館・屋外運動場","京都府京田辺市多々羅都谷１-３",,TRUE,TRUE,,TRUE,,TRUE,TRUE,34.799119,135.764843
59256,"京都府京丹後市","京丹後市立新山小学校（体育館）","京都府京丹後市峰山町荒山１３００",,,,TRUE,,TRUE,,,35.614213,135.079148
59257,"京都府京丹後市","京丹後市立峰山中学校（体育館）","京都府京丹後市峰山町荒山８８",TRUE,TRUE,,TRUE,,TRUE,,,35.619363,135.072099
59258,"京都府京丹後市","京丹後市立丹波小学校（体育館）","京都府京丹後市峰山町丹波５６０",TRUE,TRUE,,TRUE,,TRUE,,,35.631066,135.073591
59259,"京都府京丹後市","京丹後市立いさなご小学校（体育館）","京都府京丹後市峰山町安９",TRUE,TRUE,,TRUE,,TRUE,,,35.617358,135.054224
59260,"京都府京丹後市","五箇体育館","京都府京丹後市峰山町五箇１",TRUE,TRUE,,TRUE,,TRUE,,,35.5907889,135.0363703
59262,"京都府京丹後市","京丹後市立峰山小学校（体育館）","京都府京丹後市峰山町不断１",TRUE,TRUE,,TRUE,,TRUE,,,35.629836,135.056434
59263,"京都府京丹後市","京丹後市立長岡小学校（体育館）","京都府京丹後市峰山町長岡６０",TRUE,TRUE,,TRUE,,TRUE,,,35.605687,135.069649
59272,"京都府京丹後市","京丹後市立大宮第一小学校（体育館）","京都府京丹後市大宮町周枳１５５２",TRUE,TRUE,,TRUE,,TRUE,,,35.590748,135.091552
59275,"京都府京丹後市","京丹後市立大宮南小学校（体育館）","京都府京丹後市大宮町奥大野７２",,,,TRUE,,TRUE,,,35.565199,135.089406
59279,"京都府京丹後市","京丹後市立大宮中学校（体育館）","京都府京丹後市大宮町口大野２１６",TRUE,TRUE,,TRUE,,TRUE,,,35.582512,135.097368
59280,"京都府京丹後市","大宮第三体育館","京都府京丹後市大宮町森本７８２",,,,TRUE,,TRUE,,,35.588425,135.135559
59282,"京都府京丹後市","京丹後市郷体育館","京都府京丹後市網野町郷４８",TRUE,TRUE,,TRUE,TRUE,TRUE,,,35.653125,135.034209
59286,"京都府京丹後市","旧三津小学校","京都府京丹後市網野町三津２７",TRUE,TRUE,,TRUE,TRUE,TRUE,,,35.70595567,135.0665684
59287,"京都府京丹後市","京丹後市立網野北小学校（体育館）","京都府京丹後市網野町浅茂川１８６１",TRUE,TRUE,,TRUE,,TRUE,,,35.689406,135.028757
59288,"京都府京丹後市","京丹後市立網野南小学校（体育館）","京都府京丹後市網野町下岡１８０",TRUE,TRUE,,TRUE,TRUE,TRUE,,,35.674025,135.029685
59289,"京都府京丹後市","京丹後市立網野中学校（体育館）","京都府京丹後市網野町網野２６９６",TRUE,TRUE,,TRUE,TRUE,TRUE,,,35.684882,135.033327
59290,"京都府京丹後市","京丹後市立島津小学校（体育館）","京都府京丹後市網野町島津１２５１",TRUE,TRUE,,TRUE,TRUE,TRUE,,,35.685175,135.051075
59291,"京都府京丹後市","京丹後市立橘小学校（体育館）","京都府京丹後市網野町木津１３５７",TRUE,TRUE,,TRUE,TRUE,TRUE,,,35.656609,134.965791
59308,"京都府京丹後市","京丹後市網野体育センター","京都府京丹後市網野町網野４１８",,,,TRUE,,,,,35.682152,135.024694
59310,"京都府京丹後市","京丹後市立宇川小学校（体育館）","京都府京丹後市丹後町上野１２０",TRUE,TRUE,,TRUE,TRUE,TRUE,,,35.751994,135.171865
59312,"京都府京丹後市","京丹後市竹野体育館","京都府京丹後市丹後町竹野５６４",,,,,TRUE,TRUE,,,35.741237,135.112255
59313,"京都府京丹後市","京丹後市間人小学校（体育館）","京都府京丹後市丹後町間人２６９１",,,,TRUE,TRUE,TRUE,,,35.739075,135.08968
59314,"京都府京丹後市","京丹後市丹後中学校（体育館）","京都府京丹後市丹後町間人３２０",,,,TRUE,,TRUE,,,35.730521,135.096825
59317,"京都府京丹後市","京丹後市豊栄小学校（体育館）","京都府京丹後市丹後町成願寺１７２７",,,,,TRUE,TRUE,,,35.711932,135.108737
59325,"京都府京丹後市","京丹後市宇川体育館","京都府京丹後市丹後町上野１０５-１",,,,TRUE,TRUE,TRUE,,,35.750294,135.169953
59334,"京都府京丹後市","京丹後市立弥栄小学校（体育館）","京都府京丹後市弥栄町木橋５５８",TRUE,TRUE,,TRUE,,TRUE,,,35.668759,135.082608
59335,"京都府京丹後市","京丹後市野間基幹集落センター","京都府京丹後市弥栄町野中２２４５-１",TRUE,TRUE,,TRUE,,,,,35.685104,135.15744
59336,"京都府京丹後市","京丹後市立弥栄中学校（体育館）","京都府京丹後市弥栄町溝谷３３０１-１",TRUE,TRUE,,TRUE,,TRUE,,,35.65858,135.095024
59338,"京都府京丹後市","京丹後市黒部体育館","京都府京丹後市弥栄町黒部３２９９",TRUE,TRUE,,TRUE,,TRUE,,,35.678553,135.097209
59339,"京都府京丹後市","京丹後市立吉野小学校（体育館）","京都府京丹後市弥栄町芋野４０８",TRUE,TRUE,,TRUE,,TRUE,,,35.648531,135.092196
59342,"京都府京丹後市","京丹後市立高龍小学校（体育館）","京都府京丹後市久美浜町新谷２５０",TRUE,TRUE,,TRUE,TRUE,TRUE,,,35.578196,134.937687
59343,"京都府京丹後市","京丹後市立かぶと山小学校（体育館）","京都府京丹後市久美浜町神崎１６０３",TRUE,TRUE,,TRUE,TRUE,TRUE,,,35.625136,134.922283
59344,"京都府京丹後市","京丹後市湊体育館","京都府京丹後市久美浜町湊宮１６５５-５",TRUE,TRUE,,TRUE,,TRUE,,,35.642165,134.90234
59345,"京都府京丹後市","京丹後市海部体育館","京都府京丹後市久美浜町橋爪２３６",TRUE,TRUE,,TRUE,TRUE,TRUE,,,35.58983,134.931781
59347,"京都府京丹後市","京丹後市立久美浜小学校（体育館）","京都府京丹後市久美浜町３３６９",TRUE,TRUE,,TRUE,,TRUE,,,35.608051,134.892693
59348,"京都府京丹後市","京丹後市川上体育館","京都府京丹後市久美浜町畑３９４",,,,,TRUE,TRUE,,,35.556814,134.932518
59352,"京都府京丹後市","京丹後市田村体育館","京都府京丹後市久美浜町関４９５",TRUE,TRUE,,TRUE,TRUE,TRUE,,,35.619969,134.945766
59354,"京都府京丹後市","京都府立久美浜高等学校（体育館）","京都府京丹後市久美浜町橋爪６５",,,,,,TRUE,,,35.593152,134.931728
59369,"京都府南丹市","南丹市立園部小学校","京都府南丹市園部町小桜町２６-２",TRUE,TRUE,,TRUE,,TRUE,TRUE,,35.10926079,135.4686393
59370,"京都府南丹市","南丹市立園部第二小学校","京都府南丹市園部町小山東町平成代２号７８　外",TRUE,TRUE,,TRUE,,TRUE,TRUE,,35.0953129,135.4845487
59371,"京都府南丹市","旧南丹市立川辺小学校","京都府南丹市園部町船岡長畑５２-３",TRUE,TRUE,,TRUE,,TRUE,TRUE,,35.13172783,135.4942633
59372,"京都府南丹市","旧南丹市立摩気小学校","京都府南丹市園部町宍人市場１１１",TRUE,TRUE,,TRUE,,TRUE,TRUE,,35.08986977,135.441024
59373,"京都府南丹市","旧南丹市立西本梅小学校","京都府南丹市園部町南八田中山１８",TRUE,TRUE,,TRUE,,TRUE,TRUE,,35.06143088,135.4335392
59374,"京都府南丹市","南丹市園部公民館","京都府南丹市園部町上本町南２-２２",TRUE,TRUE,,TRUE,,TRUE,TRUE,,35.10927136,135.4704565
59375,"京都府南丹市","南丹市立八木中学校","京都府南丹市八木町八木野篠１",TRUE,TRUE,,TRUE,,TRUE,TRUE,,35.07313079,135.529391
59376,"京都府南丹市","南丹市立八木西小学校","京都府南丹市八木町八木東所１５",TRUE,TRUE,,TRUE,,TRUE,TRUE,,35.06720072,135.531965
59377,"京都府南丹市","南丹市立八木東小学校","京都府南丹市八木町青戸馬垣内１３-１",TRUE,TRUE,,TRUE,,TRUE,TRUE,,35.07844506,135.5471805
59378,"京都府南丹市","旧南丹市立吉富小学校","京都府南丹市八木町鳥羽鳥栄本１１",TRUE,TRUE,,TRUE,,TRUE,TRUE,,35.0881951,135.511492
59379,"京都府南丹市","旧南丹市立新庄小学校","京都府南丹市八木町船枝才ノ上４８",TRUE,TRUE,,TRUE,,TRUE,TRUE,,35.10521575,135.522912
59380,"京都府南丹市","旧南丹市立神吉小学校","京都府南丹市八木町神吉西河原１５",TRUE,TRUE,,TRUE,,TRUE,TRUE,,35.10766665,135.58575
59381,"京都府南丹市","南丹市立八木公民館","京都府南丹市八木町八木東久保２３",TRUE,TRUE,,TRUE,,TRUE,TRUE,,35.0709561,135.5326703
59382,"京都府南丹市","南丹市八木防災センター","京都府南丹市八木町八木鹿草７５",TRUE,TRUE,,TRUE,,TRUE,TRUE,,35.07014647,135.5346545
59383,"京都府南丹市","南丹市立殿田中学校","京都府南丹市日吉町殿田大貝３０",TRUE,TRUE,,TRUE,,TRUE,TRUE,,35.15947222,135.5069166
59384,"京都府南丹市","南丹市立殿田小学校","京都府南丹市日吉町殿田大貝２１・２３・２４",TRUE,TRUE,,TRUE,,TRUE,TRUE,,35.16103024,135.5058932
59385,"京都府南丹市","南丹市立胡麻郷小学校","京都府南丹市日吉町胡麻中野辺３-５",TRUE,TRUE,,TRUE,,TRUE,TRUE,,35.19925003,135.46475
59386,"京都府南丹市","南丹市立旧五ケ荘小学校","京都府南丹市日吉町四ツ谷柏木５",TRUE,TRUE,,TRUE,,TRUE,TRUE,,35.20756058,135.5419038
59387,"京都府南丹市","南丹市胡麻基幹集落センター","京都府南丹市日吉町胡麻才ノ本１０-１",TRUE,TRUE,,TRUE,,TRUE,TRUE,,35.19652058,135.4678355
59388,"京都府南丹市","南丹市日吉町生涯学習センター","京都府南丹市日吉町保野田長通２４",TRUE,TRUE,,TRUE,,TRUE,TRUE,,35.18040219,135.4894355
59389,"京都府南丹市","南丹市興風体育館","京都府南丹市日吉町田原渕谷口３６-１",TRUE,TRUE,,TRUE,,TRUE,TRUE,,35.19066833,135.520366
59390,"京都府南丹市","南丹市立美山中学校","京都府南丹市美山町静原桧野１０-１",TRUE,TRUE,,TRUE,,TRUE,TRUE,,35.27661438,135.5511422
59391,"京都府南丹市","旧南丹市立知井小学校","京都府南丹市美山町中穴原８",TRUE,TRUE,,TRUE,,TRUE,TRUE,,35.3132267,135.6445622
59392,"京都府南丹市","旧南丹市立平屋小学校","京都府南丹市美山町安掛上ノ山１７",TRUE,TRUE,,TRUE,,TRUE,TRUE,,35.27983133,135.5895006
59393,"京都府南丹市","南丹市立宮島小学校","京都府南丹市美山町島島台５２",TRUE,TRUE,,TRUE,,TRUE,TRUE,,35.27234591,135.5485352
59394,"京都府南丹市","旧南丹市立鶴ヶ岡小学校","京都府南丹市美山町鶴ヶ岡宮ノ前２３-２",TRUE,TRUE,,TRUE,,TRUE,TRUE,,35.3205611,135.5587538
59395,"京都府南丹市","旧南丹市立大野小学校","京都府南丹市美山町三埜南畑２８",TRUE,TRUE,,TRUE,,TRUE,TRUE,,35.2734794,135.5039123
59396,"京都府南丹市","南丹市美山文化ホール","京都府南丹市美山町島島台５１",TRUE,TRUE,,TRUE,,TRUE,TRUE,,35.27151363,135.5495777
59397,"京都府南丹市","京都府立農芸高等学校","京都府南丹市園部町南大谷下芝１２",TRUE,TRUE,,TRUE,,TRUE,TRUE,,35.05586686,135.4550867
59398,"京都府南丹市","京都府立北桑田高等学校美山分校","京都府南丹市美山町上平屋梁ケ瀬９-２",TRUE,TRUE,,TRUE,,TRUE,TRUE,,35.27292974,135.5829077
59399,"京都府南丹市","京都府立丹波支援学校","京都府南丹市八木町柴山坊田１１８",TRUE,TRUE,,TRUE,,TRUE,TRUE,,35.06722903,135.5159799
59400,"京都府南丹市","南丹市立みやま保育所","京都府南丹市美山町島島台５３",TRUE,TRUE,,TRUE,,TRUE,TRUE,,35.2730678,135.5493425
